application_day,application_month,education,gender,age,home_address,income,first_time,default
24,3,0,1,45,2,28100,3,0
24,3,0,0,42,2,67000,2,0
24,3,0,1,57,2,7500,1,0
24,3,1,0,37,2,30000,1,0
24,3,0,1,34,2,18000,1,0
24,3,1,1,28,1,15000,4,0
24,3,0,0,60,2,19150,2,0
24,3,0,1,57,1,34000,1,0
24,3,0,1,36,2,50000,2,0
24,3,2,0,28,2,80000,4,0
24,3,0,1,23,2,27000,1,1
24,3,2,1,33,1,23000,3,1
24,3,0,1,28,1,28000,3,0
24,3,1,1,26,1,25000,4,0
24,3,0,0,35,2,25000,2,0
24,3,2,0,42,1,60000,1,0
24,3,0,1,31,2,25000,2,0
24,3,0,0,34,1,20000,4,0
24,3,2,1,44,1,25000,3,0
24,3,0,1,40,2,45000,3,0
24,3,1,0,26,1,27000,3,0
24,3,0,0,43,1,40000,3,0
24,3,1,0,30,1,35000,4,0
24,3,0,1,56,1,35000,1,0
24,3,2,0,26,2,60000,2,0
24,3,1,1,49,1,27000,3,0
24,3,0,1,35,1,20000,4,0
24,3,0,0,32,2,30000,4,0
24,3,2,1,42,1,15000,4,0
24,3,1,0,23,1,25000,1,0
24,3,1,1,29,1,62000,3,0
24,3,1,1,64,2,11000,4,0
24,3,0,1,41,2,50000,1,0
24,3,1,1,38,2,58000,4,0
24,3,1,0,35,1,30000,3,1
24,3,1,0,30,1,40000,4,0
24,3,1,0,34,2,30000,3,1
24,3,0,0,33,1,60000,2,0
24,3,0,1,58,1,12000,1,0
24,3,0,1,59,2,6300,1,0
24,3,0,0,35,1,40000,1,0
24,3,0,0,45,1,25000,3,0
24,3,1,1,45,1,30000,3,0
24,3,0,0,24,1,30000,1,0
24,3,0,1,55,2,28000,4,0
24,3,0,1,60,1,15000,3,0
24,3,0,0,33,1,60000,3,0
24,3,1,1,50,1,15000,3,0
24,3,3,1,28,2,30000,4,0
24,3,0,1,48,2,16000,4,0
24,3,1,1,46,2,29000,4,0
24,3,1,1,42,2,50000,3,1
24,3,1,0,57,1,30000,1,1
24,3,2,1,54,2,13000,4,0
24,3,0,0,32,2,30000,3,1
24,3,3,0,31,2,100000,4,0
24,3,0,1,56,1,20000,3,0
24,3,0,1,42,2,17000,2,1
24,3,0,1,22,1,32000,3,0
24,3,0,1,41,1,27000,3,0
24,3,2,1,23,2,30000,3,0
24,3,1,1,57,1,60000,3,0
24,3,1,0,52,2,50000,3,0
24,3,0,1,41,1,22400,4,0
24,3,1,1,44,1,16000,3,0
24,3,2,1,30,1,25000,3,0
24,3,1,0,41,1,80000,3,0
24,3,0,1,58,2,35000,3,0
24,3,0,1,43,1,20000,3,0
24,3,1,1,26,1,20000,1,0
24,3,0,1,61,1,12700,1,0
24,3,0,0,52,1,25000,4,0
24,3,0,1,22,1,15000,1,0
24,3,1,1,42,1,36000,1,0
24,3,0,0,38,1,25000,3,0
24,3,0,1,39,1,80000,3,0
24,3,0,1,35,1,30000,3,0
24,3,0,1,24,2,15000,3,0
24,3,0,1,45,1,25000,4,0
24,3,1,0,57,2,10000,3,0
24,3,1,1,41,1,45000,2,0
24,3,1,0,38,2,54000,4,0
24,3,2,1,33,2,35000,3,0
24,3,0,1,34,1,24000,4,0
24,3,1,1,66,2,12500,4,0
24,3,2,1,28,1,25000,4,0
24,3,0,1,27,2,15000,3,0
24,3,1,0,57,2,60000,4,1
24,3,1,0,42,1,35000,3,0
24,3,0,0,25,1,25000,1,0
24,3,1,0,44,1,65000,3,0
24,3,1,1,48,1,170000,3,0
24,3,0,1,25,1,17000,3,0
24,3,0,1,41,1,30000,4,0
24,3,2,1,49,2,45000,3,1
24,3,0,0,31,2,32500,1,0
24,3,1,0,28,1,70000,3,0
24,3,0,0,61,2,20000,3,0
24,3,1,1,29,1,25000,4,0
24,3,1,0,26,1,28000,3,0
24,3,0,1,24,2,10000,1,1
24,3,0,0,45,2,45000,2,1
24,3,1,0,32,2,50000,3,0
24,3,0,1,52,1,12000,3,0
24,3,0,1,51,2,11000,4,0
24,3,0,0,56,1,29000,4,0
24,3,1,0,37,2,55000,3,0
24,3,0,0,52,2,24000,4,0
24,3,2,0,22,1,35000,3,0
24,3,0,1,65,2,23000,2,0
24,3,2,1,41,1,35000,4,0
24,3,2,1,49,1,15000,3,0
24,3,2,0,25,2,40000,1,0
24,3,2,1,22,1,30000,2,0
24,3,1,1,30,2,27000,4,0
24,3,1,0,27,1,40000,3,0
24,3,1,0,24,2,70000,1,0
24,3,3,1,31,1,75000,4,0
24,3,0,1,60,2,19000,3,0
24,3,1,0,34,1,45000,2,0
24,3,0,0,50,2,40000,4,1
24,3,1,0,39,1,30000,2,1
24,3,0,0,27,1,25000,3,0
24,3,1,1,42,1,20000,3,0
24,3,1,0,66,2,20000,3,0
24,3,0,1,42,2,25000,3,0
24,3,0,1,36,1,25000,3,1
24,3,2,1,46,2,23000,3,1
24,3,0,1,48,1,24000,3,0
24,3,0,1,22,2,60000,1,0
24,3,1,1,31,1,18000,3,0
24,3,0,1,30,2,22000,4,0
24,3,0,1,63,2,15000,1,0
24,3,0,0,48,1,100000,4,0
24,3,0,0,33,1,50000,3,0
24,3,1,0,23,1,40000,2,0
24,3,1,0,65,2,60000,4,0
24,3,1,0,35,2,150000,4,0
24,3,2,0,52,1,20000,4,0
24,3,0,0,51,1,50000,3,0
24,3,2,0,28,2,20000,1,0
24,3,0,1,51,2,35000,3,0
24,3,0,0,42,1,30000,2,0
24,3,1,1,51,2,18000,3,1
24,3,0,0,30,2,27000,2,0
24,3,0,0,30,2,20000,2,0
24,3,1,1,42,1,60000,1,0
24,3,1,0,54,1,28100,2,0
24,3,1,0,65,2,100000,4,0
24,3,2,0,35,1,40000,4,0
24,3,1,0,39,2,300000,4,0
24,3,0,0,24,1,30000,2,0
24,3,1,1,47,1,20000,4,0
24,3,1,1,28,1,18000,1,0
24,3,2,0,26,2,23000,2,0
24,3,1,1,28,1,18000,2,0
24,3,0,0,44,1,80000,4,0
24,3,1,1,32,1,15000,3,0
24,3,0,1,44,1,20000,3,0
24,3,1,0,31,1,24000,3,0
24,3,2,0,23,1,45000,1,0
24,3,0,1,30,1,28000,2,0
24,3,0,1,60,2,23000,2,0
24,3,0,1,38,1,35000,3,0
24,3,0,0,34,2,30000,3,0
24,3,1,1,35,2,22000,3,1
24,3,0,1,41,2,40000,4,0
24,3,0,1,48,1,18000,1,0
24,3,1,0,26,1,30000,3,0
24,3,1,0,44,2,25000,2,0
24,3,0,0,35,2,95000,4,0
24,3,1,0,62,1,60000,4,0
24,3,2,0,23,1,13000,2,0
24,3,2,1,32,1,16000,3,0
24,3,0,1,34,1,17000,1,0
24,3,0,1,59,2,200000,3,0
24,3,0,0,47,1,50000,3,0
24,3,0,1,41,1,20000,4,0
24,3,0,0,35,1,70000,1,0
24,3,1,1,57,1,31000,3,0
24,3,1,1,29,2,35000,4,0
24,3,0,1,28,1,15000,3,0
24,3,0,1,32,2,20000,1,0
24,3,2,1,44,1,18000,3,0
24,3,2,0,25,1,14500,3,0
24,3,0,1,65,2,12000,1,1
24,3,0,0,25,1,30000,1,0
24,3,2,0,24,1,90000,2,0
24,3,0,0,42,1,20000,2,0
24,3,0,0,41,2,25000,1,0
24,3,0,1,50,2,18000,3,1
24,3,1,0,48,2,16700,2,0
24,3,0,1,26,1,30000,2,0
24,3,2,1,35,1,10500,3,0
24,3,0,0,27,2,45000,3,0
24,3,0,0,28,1,32000,1,0
24,3,0,1,44,2,30000,4,0
24,3,2,0,31,2,202000,3,0
24,3,1,1,23,1,25000,3,0
24,3,1,0,35,2,200000,3,0
24,3,0,0,58,2,19000,3,1
24,3,1,0,30,1,50000,1,0
24,3,1,1,27,2,40000,3,0
24,3,0,1,50,2,14000,4,0
24,3,0,0,23,1,76000,4,1
24,3,2,1,39,1,40000,3,0
24,3,0,1,41,2,18000,2,0
24,3,0,1,36,2,50000,3,0
24,3,0,1,40,1,20000,1,0
24,3,0,1,38,1,30000,4,0
24,3,0,1,55,2,11000,3,0
24,3,1,0,34,2,120000,1,0
24,3,2,0,23,2,30000,3,1
24,3,0,0,28,2,40000,2,1
24,3,1,1,29,2,17000,3,0
24,3,0,1,58,1,20000,2,0
24,3,2,1,39,2,65000,4,0
24,3,0,1,51,1,40000,3,0
24,3,0,0,39,1,40000,1,1
24,3,2,1,43,1,35000,1,0
24,3,0,1,42,1,20000,4,0
24,3,0,1,33,2,80000,4,0
24,3,1,0,32,1,45000,4,0
24,3,2,0,52,2,60000,3,0
24,3,0,0,27,2,40000,4,0
24,3,1,0,57,2,150000,3,0
24,3,0,1,25,1,35000,3,0
24,3,1,1,33,1,40000,2,0
24,3,1,0,31,1,45000,3,0
24,3,1,0,32,1,60000,4,0
24,3,0,1,39,1,13000,1,0
24,3,0,1,48,2,30000,1,0
24,3,1,1,34,1,30000,3,0
24,3,1,0,31,2,90000,4,0
24,3,1,0,27,1,23000,4,0
24,3,0,0,53,1,40000,4,0
24,3,0,1,33,1,8000,1,0
24,3,0,1,67,2,8400,1,0
24,3,0,0,26,1,22000,3,1
24,3,2,1,21,1,23000,4,1
24,3,1,0,35,2,300000,3,0
24,3,0,1,57,2,14000,1,0
24,3,0,0,35,1,100000,3,0
24,3,0,1,49,1,12000,3,0
24,3,0,1,37,1,40000,2,0
24,3,2,1,23,2,15000,4,0
24,3,0,0,28,1,19000,1,0
24,3,0,0,51,1,11000,3,0
24,3,1,1,30,1,16000,1,0
24,3,1,1,23,1,15000,3,0
24,3,2,0,25,1,350000,3,0
24,3,1,0,31,2,50000,1,1
24,3,0,0,41,2,70000,4,0
24,3,1,0,40,1,35000,4,0
24,3,0,1,35,2,25000,1,1
24,3,0,1,51,1,50000,3,0
24,3,0,1,34,1,20000,3,0
24,3,0,1,48,1,35000,2,1
24,3,1,1,26,1,70000,3,0
24,3,0,1,32,1,10000,2,0
24,3,0,0,30,1,40000,3,0
24,3,1,1,28,2,20000,3,0
24,3,0,1,58,1,33500,1,0
24,3,1,1,26,2,80000,2,0
24,3,1,0,30,1,97000,3,0
24,3,1,0,25,2,50000,3,0
24,3,1,1,26,1,55000,1,0
24,3,0,0,24,1,32000,1,0
24,3,1,0,45,1,42000,4,0
24,3,1,1,53,1,70000,4,0
24,3,0,1,22,1,15000,2,0
24,3,2,1,53,1,13000,3,0
24,3,0,1,43,2,35000,3,0
24,3,0,1,21,1,20000,2,0
24,3,0,0,48,2,15000,3,0
24,3,1,0,39,1,65000,4,0
24,3,0,0,51,1,45000,4,0
24,3,0,1,32,1,12000,3,1
24,3,0,1,34,1,11000,4,0
24,3,0,1,21,1,20000,4,0
24,3,1,0,32,1,25000,4,0
24,3,0,1,30,1,10000,2,0
24,3,0,1,39,1,48000,3,0
24,3,0,0,55,1,80000,2,0
24,3,0,1,37,2,18000,3,0
24,3,0,1,65,3,16000,4,0
24,3,1,1,29,2,50000,4,0
24,3,0,1,36,2,30000,3,1
24,3,1,1,35,2,40000,3,0
24,3,2,1,24,2,35000,4,0
24,3,0,0,27,1,20000,3,0
24,3,1,1,27,1,14000,3,0
24,3,0,1,50,1,12000,4,0
24,3,0,1,55,2,10000,2,0
24,3,0,0,44,1,25000,1,0
24,3,0,0,27,2,33000,4,0
24,3,1,1,65,2,50000,4,0
24,3,0,0,33,1,30000,3,0
24,3,0,1,52,1,12000,1,0
24,3,0,1,51,2,37000,3,0
24,3,0,0,42,1,60000,2,1
24,3,0,1,44,1,11000,4,0
24,3,0,1,34,1,25000,3,0
24,3,0,1,60,2,20500,2,0
24,3,0,1,50,1,9000,3,0
24,3,0,1,35,2,40000,3,0
24,3,1,0,38,1,20000,4,0
24,3,2,1,42,2,38000,4,1
24,3,2,0,23,2,40000,2,0
24,3,0,1,27,1,300000,3,0
24,3,1,0,30,1,25000,4,0
24,3,1,1,43,2,50000,4,0
24,3,0,1,42,2,20000,1,1
24,3,1,1,33,1,48500,3,0
24,3,1,0,29,1,55000,4,0
24,3,0,0,41,2,25000,3,1
24,3,0,1,41,2,15000,3,0
24,3,0,1,28,2,17000,2,0
24,3,1,0,39,2,270000,4,1
24,3,0,1,44,2,23000,3,0
24,3,0,1,58,2,7700,2,0
24,3,0,0,32,1,45000,3,0
24,3,1,0,43,1,110000,4,0
24,3,0,1,57,2,8000,3,0
24,3,0,0,41,1,23000,3,0
24,3,1,1,61,1,38000,2,0
24,3,2,0,25,2,50000,1,0
24,3,2,0,33,2,45000,1,0
24,3,0,1,50,1,20000,3,0
24,3,0,1,62,2,13000,1,0
24,3,0,0,52,2,40000,4,0
24,3,0,1,51,3,9500,1,0
24,3,0,1,27,1,8000,1,0
24,3,1,1,31,2,45000,3,0
24,3,0,0,27,2,70000,2,1
24,3,0,1,44,2,31000,4,0
24,3,0,1,59,1,32000,2,0
24,3,1,0,24,2,45000,3,0
24,3,1,1,29,1,25000,3,0
24,3,2,1,42,2,40000,4,0
24,3,1,0,37,1,11000,4,0
24,3,0,0,40,2,75000,4,1
24,3,1,1,45,2,25000,4,0
24,3,0,1,46,1,20000,1,0
24,3,0,1,21,2,30000,1,0
24,3,1,0,48,2,35000,2,0
24,3,0,0,47,2,50000,4,0
24,3,0,1,32,2,25000,3,0
24,3,0,1,57,2,18000,2,0
24,3,0,1,53,2,14400,2,0
24,3,1,1,45,1,60000,2,0
24,3,2,1,27,1,25000,2,1
24,3,0,0,47,2,15000,3,0
24,3,0,1,28,1,40000,3,0
24,3,1,1,60,2,10000,2,0
24,3,1,0,53,2,15000,2,0
24,3,1,0,37,2,50000,3,0
24,3,2,0,36,2,118000,3,0
24,3,1,1,37,1,30000,3,0
24,3,1,0,41,1,45000,3,0
24,3,1,1,33,1,16000,3,1
24,3,0,0,54,2,35000,4,0
24,3,1,1,29,1,60000,3,0
24,3,1,0,46,1,70000,4,0
24,3,0,0,27,3,47000,3,0
24,3,1,1,46,2,140000,4,0
24,3,3,1,27,2,70000,3,0
24,3,3,0,29,1,100000,3,0
24,3,0,1,55,1,35000,1,0
24,3,0,1,33,2,14000,3,0
24,3,1,1,26,1,50000,1,0
24,3,0,0,28,1,40000,3,1
24,3,0,0,29,2,40000,2,0
24,3,0,1,30,2,15000,3,0
24,3,0,1,46,1,20000,2,0
24,3,0,1,46,1,45000,4,1
24,3,0,0,57,1,22000,1,0
24,3,0,1,44,2,15000,3,0
24,3,2,0,38,1,70000,4,0
24,3,1,0,28,2,30000,3,1
24,3,0,1,60,2,13500,4,0
24,3,0,1,24,2,18000,3,1
24,3,1,1,51,1,150000,3,0
24,3,1,0,36,1,45000,3,0
24,3,2,1,38,2,32000,3,0
24,3,0,1,51,1,34000,3,0
24,3,1,0,37,1,200000,3,0
24,3,1,0,36,1,23000,3,0
24,3,3,0,35,1,40000,3,0
24,3,1,0,47,2,55000,4,1
24,3,0,0,30,2,30000,2,0
24,3,2,1,62,1,20000,3,0
24,3,1,1,29,1,22000,4,0
24,3,1,0,39,2,40000,3,0
24,3,2,1,22,2,10000,1,0
24,3,0,1,30,1,15000,4,0
24,3,0,0,40,2,15000,1,1
24,3,2,1,61,1,24000,3,0
24,3,2,1,21,2,29600,3,0
24,3,0,1,65,1,18000,1,0
24,3,0,0,59,2,60000,2,0
24,3,1,0,26,2,45000,3,0
24,3,0,1,24,2,13000,1,0
24,3,0,0,35,2,20000,3,0
24,3,0,0,44,2,20000,1,0
24,3,0,1,56,2,8500,1,0
24,3,1,0,34,2,230000,3,0
24,3,0,0,37,2,70000,1,0
24,3,0,0,61,2,6000,4,0
24,3,0,1,53,1,25000,3,0
24,3,0,1,62,1,40000,2,0
24,3,0,1,44,1,30000,3,0
24,3,0,1,59,1,17000,3,0
24,3,2,0,28,2,20000,3,0
24,3,0,0,57,2,25000,1,0
24,3,0,1,53,1,5600,1,0
24,3,0,0,36,2,15000,1,0
24,3,0,1,55,1,50000,3,0
24,3,0,1,44,1,18000,3,0
24,3,0,1,52,1,10000,1,0
24,3,2,1,29,1,12000,1,0
24,3,2,1,32,2,15000,3,0
24,3,3,1,33,1,20000,3,1
24,3,1,0,58,2,15000,3,0
24,3,0,1,57,2,10125,4,0
24,3,0,1,51,1,50000,3,0
24,3,0,1,39,2,18000,4,0
24,3,2,1,55,1,30000,2,0
24,3,0,1,38,1,20000,3,0
24,3,1,0,26,1,38800,3,0
24,3,1,1,46,2,150000,3,0
24,3,0,1,41,1,35000,2,0
24,3,1,1,28,2,80000,3,0
24,3,2,1,32,2,30000,1,0
24,3,0,0,35,2,75000,4,0
24,3,0,1,32,1,30000,3,0
24,3,0,0,47,1,25000,3,0
24,3,0,1,49,2,350000,3,1
24,3,0,0,48,2,20000,1,0
24,3,1,1,27,1,45000,1,1
24,3,0,1,25,1,17000,4,0
24,3,1,1,34,1,45000,4,1
24,3,1,1,27,1,35000,3,0
24,3,1,0,25,2,60000,2,0
24,3,1,0,27,1,30000,4,0
24,3,0,1,46,2,35000,1,0
24,3,0,0,47,2,25000,2,1
24,3,1,0,36,1,21000,3,0
24,3,,1,41,1,180000,3,0
24,3,1,1,33,2,50000,4,0
24,3,1,1,59,1,49000,4,0
24,3,0,1,37,2,31000,3,0
24,3,0,0,32,1,30000,3,0
24,3,3,1,31,1,100000,3,0
24,3,1,1,31,1,15000,1,0
24,3,3,0,46,2,100000,2,0
25,3,0,0,23,1,30000,2,0
25,3,0,1,58,1,50000,2,0
25,3,1,1,38,1,120000,3,0
25,3,2,0,38,2,50000,1,0
25,3,1,0,25,2,50000,3,1
25,3,0,1,31,2,17000,2,0
25,3,1,0,60,1,30000,3,0
25,3,0,1,26,2,14000,1,0
25,3,1,0,30,1,25000,3,0
25,3,0,0,23,2,30000,3,0
25,3,0,1,42,1,25000,3,0
25,3,0,0,29,2,25000,3,1
25,3,0,1,59,1,20000,3,0
25,3,2,1,28,1,20000,3,0
25,3,1,1,58,1,9300,3,0
25,3,0,1,48,1,15000,3,0
25,3,0,1,39,2,30000,4,0
25,3,1,1,35,1,24000,4,0
25,3,1,0,35,1,25000,3,1
25,3,3,0,37,1,70000,4,0
25,3,0,1,43,1,20000,2,0
25,3,0,1,33,1,30000,3,0
25,3,0,1,50,1,10000,2,0
25,3,0,1,28,2,20000,3,1
25,3,0,1,33,2,10000,4,0
25,3,1,1,43,1,25000,4,0
25,3,1,1,34,1,50000,1,0
25,3,2,1,51,1,20000,2,0
25,3,0,0,29,2,30000,1,1
25,3,0,1,42,1,20000,4,0
25,3,1,1,54,1,20000,4,0
25,3,0,1,34,1,20000,3,1
25,3,2,1,57,1,12000,3,0
25,3,0,1,28,2,15000,3,0
25,3,0,1,24,2,6000,3,0
25,3,0,0,30,2,25000,1,1
25,3,0,1,41,1,500000,4,0
25,3,0,0,45,1,20000,3,0
25,3,0,1,30,2,30000,2,0
25,3,2,1,52,2,20000,1,0
25,3,2,1,36,1,15000,3,1
25,3,2,1,21,2,5000,3,0
25,3,0,0,30,1,28000,2,0
25,3,0,1,55,1,15000,4,0
25,3,0,1,34,1,18000,3,0
25,3,2,1,22,2,20000,2,0
25,3,0,1,52,1,14000,3,0
25,3,0,0,38,1,45000,4,0
25,3,1,1,35,2,30000,3,0
25,3,1,1,45,1,45000,4,0
25,3,0,0,25,1,30000,3,0
25,3,0,0,21,1,37500,2,0
25,3,1,1,22,2,100000,2,0
25,3,1,1,43,1,200000,3,0
25,3,0,1,58,3,30000,3,0
25,3,0,1,21,2,10000,3,0
25,3,1,1,65,1,75000,4,0
25,3,2,1,40,1,50000,3,0
25,3,2,0,30,1,50000,4,0
25,3,0,1,23,2,11500,3,0
25,3,1,1,25,1,23000,3,0
25,3,0,1,33,2,30000,3,1
25,3,0,1,63,2,16000,3,0
25,3,0,1,65,2,19000,4,0
25,3,0,1,34,1,6500,4,0
25,3,2,1,50,2,25000,3,1
25,3,0,1,34,2,24000,4,0
25,3,0,0,29,2,30000,1,0
25,3,1,0,24,2,36000,1,0
25,3,0,0,30,1,130000,3,0
25,3,0,0,43,2,25000,1,1
25,3,0,1,45,2,30000,4,0
25,3,2,1,32,1,15000,3,0
25,3,2,0,30,1,60000,3,0
25,3,0,1,44,1,20000,1,0
25,3,0,0,23,2,45000,3,0
25,3,0,0,25,1,25000,4,1
25,3,0,1,65,2,35000,3,0
25,3,1,1,48,1,16000,4,0
25,3,1,0,51,1,50000,3,0
25,3,0,0,23,1,20350,3,0
25,3,1,1,28,1,40000,3,0
25,3,0,1,58,2,19000,3,0
25,3,0,1,39,1,17000,3,0
25,3,0,1,46,1,45000,3,1
25,3,0,1,28,2,28000,4,0
25,3,0,0,38,2,40000,1,1
25,3,1,1,26,2,65000,1,0
25,3,1,0,38,2,40000,3,0
25,3,1,1,49,1,25000,3,0
25,3,1,0,29,2,120000,3,0
25,3,0,0,55,2,16000,1,1
25,3,1,0,43,2,450000,4,1
25,3,0,1,28,1,8500,4,1
25,3,0,0,41,1,60000,1,0
25,3,0,1,61,2,20000,4,0
25,3,0,1,69,2,9000,1,1
25,3,3,1,48,2,50000,3,0
25,3,0,0,35,1,70000,2,0
25,3,1,1,44,2,40000,4,0
25,3,1,1,41,2,33000,1,0
25,3,0,1,26,2,35000,3,0
25,3,1,0,54,2,40000,1,0
25,3,0,1,30,1,18000,4,0
25,3,0,1,34,3,13000,1,0
25,3,0,1,42,1,20000,3,0
25,3,1,0,41,2,90000,2,1
25,3,0,0,53,2,30000,3,0
25,3,1,1,39,2,50000,3,0
25,3,0,0,66,1,102000,4,0
25,3,0,1,39,1,13000,1,0
25,3,1,0,30,2,42000,3,0
25,3,2,0,32,2,70000,3,0
25,3,0,1,49,1,32500,3,0
25,3,0,0,22,1,30000,2,0
25,3,0,1,44,2,10000,4,0
25,3,0,1,50,2,20000,3,1
25,3,0,1,30,3,15000,1,0
25,3,0,0,30,1,40000,3,0
25,3,2,1,59,2,10000,3,0
25,3,1,1,49,2,60000,4,0
25,3,1,1,35,2,19000,3,0
25,3,1,1,32,1,25000,3,0
25,3,0,0,49,2,30000,3,0
25,3,0,0,57,1,30000,3,0
25,3,0,1,34,1,20000,2,0
25,3,2,1,24,1,28000,3,0
25,3,0,1,40,1,60000,4,0
25,3,1,0,36,1,200000,4,1
25,3,0,1,29,2,10000,4,0
25,3,2,1,31,2,40000,4,0
25,3,0,0,31,1,23000,2,0
25,3,1,1,49,1,30000,3,0
25,3,0,0,45,2,22000,1,1
25,3,1,0,27,2,78000,4,0
25,3,0,1,53,2,32000,3,0
25,3,0,0,29,2,50000,3,0
25,3,1,0,53,2,100000,3,0
25,3,2,1,22,2,30000,2,1
25,3,1,1,36,1,20000,4,0
25,3,0,1,31,2,15000,2,0
25,3,1,1,38,1,30000,4,0
25,3,1,1,31,2,50000,3,1
25,3,0,1,32,1,16000,3,0
25,3,0,1,64,2,7000,4,0
25,3,0,0,40,1,30000,1,0
25,3,2,1,65,1,24000,3,0
25,3,0,1,33,1,40000,3,0
25,3,2,0,39,2,30000,2,0
25,3,2,1,24,1,18000,1,0
25,3,1,0,29,2,150000,4,0
25,3,2,0,58,1,50000,3,0
25,3,2,1,37,2,15000,1,0
25,3,0,1,31,2,14000,3,1
25,3,0,1,54,2,8000,1,0
25,3,2,0,29,1,40000,3,0
25,3,2,0,35,1,35000,1,0
25,3,1,0,30,1,25000,3,0
25,3,0,0,43,2,35000,2,1
25,3,0,1,60,1,7100,3,0
25,3,2,0,42,3,40000,4,0
25,3,2,1,23,1,20000,1,0
25,3,0,1,45,1,13000,2,0
25,3,1,0,34,2,90000,3,0
25,3,0,1,38,1,35000,1,1
25,3,0,0,31,1,25000,4,0
25,3,0,1,48,1,24000,3,0
25,3,1,1,37,1,20000,3,1
25,3,0,1,34,1,16000,2,0
25,3,0,1,32,2,25000,3,0
25,3,0,1,26,2,24000,1,0
25,3,1,0,37,2,60000,4,0
25,3,2,0,42,2,50000,1,1
25,3,0,1,43,1,15000,2,0
25,3,0,0,58,1,18000,3,0
25,3,2,1,68,2,12000,4,0
25,3,2,0,28,2,85000,2,0
25,3,0,1,42,1,29000,3,0
25,3,0,1,23,2,30000,4,0
25,3,0,1,52,2,17000,4,0
25,3,0,0,32,2,17000,2,0
25,3,1,1,28,2,19000,3,0
25,3,1,1,33,2,19000,4,0
25,3,2,1,26,1,24000,3,1
25,3,1,0,29,1,40000,3,1
25,3,0,1,45,1,40000,3,0
25,3,0,1,39,2,250000,4,1
25,3,0,1,32,2,45000,3,0
25,3,1,1,31,2,22000,3,0
25,3,1,1,28,2,45000,4,0
25,3,0,1,51,1,12000,2,1
25,3,0,0,58,2,19200,1,0
25,3,1,0,30,2,45000,4,0
25,3,1,0,54,1,150000,4,0
25,3,0,0,29,2,35000,1,1
25,3,2,0,26,2,45000,1,0
25,3,0,0,47,2,50000,2,1
25,3,1,0,35,1,25000,4,0
25,3,1,0,42,1,30000,3,0
25,3,0,1,39,2,55000,2,0
25,3,0,0,48,1,20000,4,0
25,3,0,1,64,2,13000,3,0
25,3,2,1,23,2,15000,1,0
25,3,2,0,37,2,35000,1,1
25,3,1,0,61,1,200000,4,0
25,3,0,1,28,2,25000,1,0
25,3,0,0,54,1,15000,3,0
25,3,1,1,32,1,30000,2,0
25,3,1,0,40,2,120000,3,0
25,3,0,0,25,1,25000,3,0
25,3,0,1,52,1,39900,1,0
25,3,0,1,45,2,16000,3,0
25,3,0,1,61,1,18000,1,0
25,3,1,1,33,1,34700,3,0
25,3,1,0,47,2,947000,3,0
25,3,0,0,44,2,7000,3,0
25,3,2,0,35,1,120000,4,1
25,3,0,0,33,1,27000,4,0
25,3,1,1,26,1,25000,3,0
25,3,0,1,21,1,22000,3,0
25,3,3,1,39,1,90000,3,0
25,3,2,1,31,2,30000,4,0
25,3,1,0,24,1,9000,3,0
25,3,0,1,46,1,20000,2,0
25,3,1,1,47,2,40000,2,1
25,3,1,1,38,1,15000,3,0
25,3,2,1,24,2,10000,3,0
25,3,0,1,29,2,80000,3,0
25,3,2,0,47,1,25000,3,0
25,3,1,1,32,2,40000,3,0
25,3,1,0,42,1,20000,3,0
25,3,2,1,54,2,80000,2,0
25,3,1,0,58,2,45000,4,0
25,3,1,1,29,2,25000,1,0
25,3,1,0,29,1,25000,3,0
25,3,1,1,24,1,30000,2,0
25,3,1,0,34,1,35000,4,1
25,3,2,1,22,2,25000,2,0
25,3,0,0,30,2,15000,1,0
25,3,0,0,55,1,45000,3,0
25,3,1,0,34,2,100000,4,0
25,3,0,1,66,2,30000,3,0
25,3,1,1,54,2,25100,3,0
25,3,0,1,35,2,7000,1,1
25,3,1,1,33,2,28000,3,0
25,3,0,1,22,1,17000,3,0
25,3,1,1,32,1,13000,3,0
25,3,1,0,33,2,90000,4,0
25,3,3,0,37,1,31000,3,0
25,3,1,1,42,1,30000,4,0
25,3,0,1,33,1,37000,1,0
25,3,1,1,55,1,50000,4,0
25,3,1,0,37,1,33000,3,0
25,3,1,0,49,1,25000,2,0
25,3,0,0,56,2,10500,1,0
25,3,0,1,53,1,30000,3,0
25,3,0,0,43,2,35000,1,1
25,3,1,0,29,2,50000,4,0
25,3,2,1,22,2,15000,2,0
25,3,0,1,36,2,21000,3,0
25,3,0,1,37,1,25000,3,0
25,3,2,1,27,2,35000,1,1
25,3,1,1,34,1,15000,3,0
25,3,0,0,64,1,30000,1,0
25,3,2,1,40,1,200000,2,0
25,3,1,0,44,1,25000,2,1
25,3,1,0,54,1,30000,1,0
25,3,1,1,43,1,30000,4,0
25,3,1,0,48,3,60000,4,0
25,3,0,1,38,1,25000,3,0
25,3,2,0,21,1,34000,3,0
25,3,0,1,24,2,20000,2,0
25,3,1,0,36,1,100000,4,0
25,3,0,0,35,1,25000,1,0
25,3,1,1,25,2,40000,2,0
25,3,0,1,45,1,20000,3,0
25,3,2,0,21,2,27000,3,0
25,3,1,0,44,2,75000,1,1
25,3,1,1,25,2,90000,3,0
